Glia and neuronal cell	Oligodendrocyte	B cell	Pericyte	Endothelial cell	T cell	Myeloid cell
14140x4440	0.183592043856225	0.0216428565313463	0.00733395962089928	0.290650069456359	0.423641640532475	0.000226067476120891	0.0729133625265753
14520x4440	0.176964272580334	0.0200583457860415	0.00441027374035652	0.266976173803642	0.454135006057834	0.000121542367089053	0.0773343856647026
14900x4440	0.17267598684836	0.0187735178065893	0.00340052238461975	0.258473768533514	0.465899804349308	0.000119989371270621	0.0806564107063388
15280x4440	0.193375952771514	0.0201094352746614	0.00365251424753074	0.231053809513516	0.466046010691717	9.92192336040982e-05	0.0856630582674566
15660x4440	0.198583680789312	0.0219514579606518	0.00386913305067826	0.232327988765353	0.463337439664659	6.10488081489636e-05	0.079869250961197
16040x4440	0.203091556716473	0.0228882396720398	0.00414711320367184	0.233056053326609	0.459786888912347	4.35432287308049e-05	0.0769866049401283
16420x4440	0.242136067732701	0.0270432078915996	0.00593093401473822	0.20393884975698	0.437931557786083	7.57559408770236e-05	0.0829436268770207
11860x4820	0.256578404714344	0.0164600503728877	0.00645243023279818	0.270807316402085	0.346093091822463	0.00239319154518357	0.101215514910239
12240x4820	0.260290819280515	0.018681789363084	0.00729122759231419	0.25889642791095	0.349399408670232	0.000697175979076321	0.104743151203829
12620x4820	0.207891100980292	0.0225244714986736	0.00746458652393187	0.261821720122516	0.396148524376794	0.000643489338217231	0.103506107159576
13000x4820	0.147019012032359	0.0216244666018659	0.00642847301210066	0.310886895931698	0.431719763884187	0.00377181349860493	0.0785495750391846
13380x4820	0.154776897426688	0.0223457457358869	0.00795979285898085	0.286815108168291	0.437297653645709	0.00422883269895867	0.0865759694654855
13760x4820	0.181442071691241	0.0228171487727495	0.00975996961767315	0.273332400505733	0.420556426735601	0.000283890157071339	0.0918080925199306
14140x4820	0.193030821862185	0.0225820362149521	0.00805345076763071	0.273425843331376	0.418585620618331	0.000130279284546616	0.084191947920979
14520x4820	0.189494801427311	0.0213531216033696	0.00567658760463492	0.259891166742415	0.441707425501199	0.000114493549417157	0.0817624035716532
14900x4820	0.190790157154999	0.0194195039482402	0.00497901926844407	0.248361970682044	0.455299925686619	0.000175803419280348	0.0809736198403733
15280x4820	0.211014144275379	0.0209482235332556	0.00543716507292023	0.205184457346408	0.474009865669593	0.000165316416544581	0.0832408276858994
15660x4820	0.194951685150553	0.0230499793646119	0.00549549554853166	0.215378518608195	0.476322363701201	7.84961882193692e-05	0.0847234614386878
16040x4820	0.215595436626825	0.0251294830813663	0.00591220416478106	0.223370568041625	0.447315231037256	6.38308513466397e-05	0.0826132461967998
16420x4820	0.26120639692875	0.0266916490470556	0.00673503060144559	0.1890175731018	0.431194507048059	7.98168338971096e-05	0.0850750264389928
